,comment_count,view_count,like_count,title,description,channel,tags,categories,duration
11,597000,3578583188,13888692,Taylor Swift - Shake It Off,"►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",Taylor Swift,Taylor Swift Shake Off Big Machine Records LLC Pop 한글자막 日本語字幕 subtítulos en español Türkçe Altyazılı Phụ đề tiếng Việt Subtitles in Tagalog Teks dalam Bahasa Indonesia उपशीर्षक हिंदी में Sarikata Dalam Bahasa Malaysia คำบรรยายภาษาไทย テイラー・スウィフト 테일러 스위프트 泰勒絲 泰勒斯威夫特,Music,242
12,427000,3338810691,15415742,Charlie Puth - We Don't Talk Anymore (feat. Selena Gomez) [Official Video],"Charlie Puth - We Don't Talk Anymore (feat. Selena Gomez) [Official Video]
From Charlie's debut album Nine Track Mind!
Download/Stream: https://Atlantic.lnk.to/NineTrackMindID 

Exclusive Nine Track Mind Bundles Available Here: http://smarturl.it/NTMBundlesYT

Light Switch out now!
Download/stream: https://charlieputh.lnk.to/LightSwitchID

Subscribe for more official content from Charlie Puth:
https://Atlantic.lnk.to/CPsubscribeID

Follow Charlie
http://charlieputh.com 
http://twitter.com/charlieputh 
http://facebook.com/charlieputh 
http://instagram.com/charlieputh
https://soundcloud.com/charlieputh
https://www.tiktok.com/@charlieputh

Director: Phil Pinto

The official YouTube channel of Atlantic Records artist Charlie Puth. Subscribe for the latest music videos, performances, and more.

#CharliePuth #WeDontTalkAnymore #MusicVideo",Charlie Puth,Charlie Puth Selena Gomez We Don't Talk Anymore Official Video Atlantic Records Nine Track Mind Charlie Puth - We Don't Talk Anymore (feat. Selena Gomez) [Official Video] wdta charlie puth charlie selina we dont talk anymore we dont talk anymore cover gomez puth selena gomez charile puth nine track mind we dont talk anymore selena we dont talk anymore like we used to do we dont,Music,231
13,405000,3256244063,14580407,The Chainsmokers - Closer (Lyric) ft. Halsey,"Official Lyric Video for ""Closer"" by The Chainsmokers
Listen to The Chainsmokers: https://thechainsmokers.lnk.to/listenYD 
Watch more videos by The Chainsmokers: https://thechainsmokers.lnk.to/listenYD/youtube 

Subscribe to the official Chainsmokers YouTube channel: https://thechainsmokers.lnk.to/subscribeYD 

Follow The Chainsmokers
Facebook: https://thechainsmokers.lnk.to/followFI 
Instagram: https://thechainsmokers.lnk.to/followII 
Twitter: https://thechainsmokers.lnk.to/followTI 
Website: https://thechainsmokers.lnk.to/followWI 
Spotify: https://thechainsmokers.lnk.to/followSI 
YouTube: https://thechainsmokers.lnk.to/subscribeYD 

Chorus:
So, baby, pull me closer
In the backseat of your Rover
That I know you can't afford
Bite that tattoo on your shoulder
Pull the sheets right off the corner
Of the mattress that you stole
From your roommate back in Boulder
We ain't ever getting older

#Closer #TheChainsmokers #Halsey #EDM",The Chainsmokers,closer English songs chainsmokers the chainsmokers closer chainsmokers English song chainsmokers closer best English songs halsey song English the chainsmokers closer song closer the chainsmokers closer song so baby pull me closer chain smoker chainsmokers songs songs English english hit songs top English songs Post Malone female and male duets 4th of July songs new years eve NYE nye 2021 new years eve 2021 new years eve party party,Music,262
14,961000,3209551611,19140834,Adele - Hello (Official Music Video),"Listen to ""Easy On Me"" here: http://Adele.lnk.to/EOM
Pre-order Adele's new album ""30"" before its release on November 19:  https://www.adele.com
Shop the ""Adele"" collection here: http://shop.adele.com

‘Hello' is taken from the new album, 25, out November 20. http://adele.com
Available now from iTunes http://smarturl.it/itunes25 
Available now from Amazon http://smarturl.it/25amazon 
Available now from Google Play http://smarturl.it/25gplay
Available now at Target (US Only): http://smarturl.it/target25

Directed by Xavier Dolan, @XDolan

Follow Adele on:

Facebook - https://www.facebook.com/Adele
Twitter - https://twitter.com/Adele 
Instagram - http://instagram.com/Adele

http://vevo.ly/jzAuJ1

Commissioner: Phil Lee
Production Company: Believe Media/Sons of Manual/Metafilms
Director: Xavier Dolan
Executive Producer: Jannie McInnes
Producer: Nancy Grant/Xavier Dolan
Cinematographer:  André Turpin
Production design : Colombe Raby
Editor: Xavier Dolan
Adele's lover : Tristan Wilds",Adele,Adele Someone Like You Chasing Pavements Set Fire to the Rain Rolling in the Deep XL Recordings,Music,367
15,660000,3086129088,20129084,twenty one pilots: Stressed Out [OFFICIAL VIDEO],"twenty one pilots' music video for 'Stressed Out' from the album, Blurryface - available now on Fueled By Ramen.

Subscribe for more official content from twenty one pilots: https://top.lnk.to/subscribe

Download/Stream Blurryface: https://top.lnk.to/Blurryface

Twenty One Pilots' new album Breach - Pre-Order Now
Pre-order / Pre-save Breach: https://top.lnk.to/breach
Stream/Download “The Contract”: https://top.lnk.to/thecontract

Download/Stream twenty one pilots' essentials here https://TwentyOnePilots.lnk.to/Essentials 

THE CLANCY TOUR: BREACH 2025
Tickets and info at https://twentyonepilots.com/tour

SEP 18 - Cincinnati, OH @ TQL Stadium
SEP 20 - Toronto, ON @ Budweiser Stage - SOLD OUT
SEP 21 - Toronto, ON @ Budweiser Stage
SEP 23 - Milwaukee, WI @ American Family Insurance Amphitheater
SEP 24 - Tinley Park, IL @ Credit Union 1 Amphitheatre
SEP 27 - Hershey, PA @ Hersheypark Stadium
SEP 28 - Burgettstown, PA @ The Pavilion at Star Lake
SEP 30 - Hartford, CT @ XFINITY Theatre
OCT 01 - Bangor, ME @ Maine Savings Amphitheater
OCT 04 - Wantagh, NY @ Northwell at Jones Beach Theater
OCT 05 - Bristow, VA @ Jiffy Lube Live
OCT 07 - Virginia Beach, VA @ Veterans United Home Loans Amphitheater
OCT 08 - Charlotte, NC @ PNC Music Pavilion
OCT 10 - West Palm Beach, FL @ iTHINK Financial Amphitheatre
OCT 11 - Tampa, FL @ MIDFLORIDA Credit Union Amphitheatre
OCT 14 - Orange Beach, AL @ The Wharf Amphitheater
OCT 15 - Alpharetta, GA @ Ameris Bank Amphitheatre
OCT 17 - Birmingham, AL @ Coca-Cola Amphitheater
OCT 19 - Rogers, AR @ Walmart AMP
OCT 20 - Dallas, TX @ Dos Equis Pavilion
OCT 23 - Chula Vista, CA @ North Island Credit Union Amphitheatre
OCT 25 - Los Angeles, CA @ BMO Stadium - SOLD OUT
OCT 26 - Los Angeles, CA @ BMO Stadium 


Find twenty one pilots on…
 
Site: https://TOP.lnk.to/website
Store: https://TOP.lnk.to/store
Spotify: https://TOP.lnk.to/spotify
Apple Music: https://TOP.lnk.to/apple
Amazon Music: https://TOP.lnk.to/amazon
Instagram: https://TOP.lnk.to/instagram
Twitter: https://TOP.lnk.to/twitter
Facebook: https://TOP.lnk.to/facebook
TikTok: https://TOP.lnk.to/tiktok
YouTube: https://TOP.lnk.to/youtube

Directed by Reel Bear Media (http://reelbearmedia.com)

Adult Size Big Wheels provided by High Roller USA: http://HighRollerUSA.com

I wish I found some better sounds no one's ever heard
I wish I had a better voice that sang some better words
I wish I found some chords in an order that is new
I wish I didn't have to rhyme every time I sang
I was told when I get older, all my fears would shrink
But now I'm insecure, and I care what people think

My name's Blurryface and I care what you think
My name's Blurryface and I care what you think

Wish we could turn back time to the good old days
When our mama sang us to sleep, but now we're stressed out (oh)
Wish we could turn back time (oh) to the good old days (oh)
When our mama sang us to sleep, but now we're stressed out
We're stressed out

Sometimes a certain smell will take me back to when I was young
How come I'm never able to identify where it's coming from?
I'd make a candle out of it if I ever found it
Try to sell it, never sell, out of it, I'd probably only sell one
It'd be to my brother, 'cause we have the same nose
Same clothes, homegrown, a stone's throw from a creek we used to roam
But it would remind us of when nothing really mattered
Out of student loans and tree house homes, we all would take the latter

My name's Blurryface and I care what you think
My name's Blurryface and I care what you think

Wish we could turn back time to the good old days
When our mama sang us to sleep, but now we're stressed out (oh)
Wish we could turn back time (oh) to the good old days (oh)
When our mama sang us to sleep, but now we're stressed out

Used to play pretend, give each other different names
We would build a rocket ship, and then we'd fly it far away
Used to dream of outer space, but now they're laughin' at our face
Sayin', ""Wake up, you need to make money, "" yeah

We used to play pretend, give each other different names
We would build a rocket ship, and then we'd fly it far away
Used to dream of outer space, but now they're laughin' at our face
Saying, ""Wake up, you need to make money, "" yeah

Wish we could turn back time to the good old days
When our mama sang us to sleep, but now we're stressed out (oh)
Wish we could turn back time (oh) to the good old days (oh)
When our mama sang us to sleep, but now we're stressed out

We used to play pretend, used to play pretend, money
We used to play pretend, wake up, you need the money
Used to play pretend, used to play pretend, money
We used to play pretend, wake up, you need the money
Used to play pretend, give each other different names
We would build a rocket ship, and then we'd fly it far away
Used to dream of outer space, but now they're laughin' at our face
Saying, ""Wake up, you need to make money, "" yeah


#twentyonepilots #StressedOut #Blurryface",Fueled By Ramen,twenty one pilots blurryface stressed out 21 pilots twentyonepilots fueled by ramen FBR fueledbyramen tyler joseph josh dun TOP tøp 21 pilots stressed out stressed out blurryface stressed out video wish we could turn back time my name's Blurryface but now we're stressed out blurryface stressed out wake up you need to make money stressed out lyrics twenty one pilots stressed out lyrics lyrics twenty one pilots lyrics stressed out twenty one pilots,Music,225
16,665000,3037269158,15993592,Bruno Mars - The Lazy Song (Official Music Video),"The official music video for Bruno Mars' ""The Lazy Song"" from the album 'Doo-Wops and Hooligans''.
Stream: https://apple.co/38qBTEU

Directed by Bruno Mars and Cameron Duddy

Choreographed and Performed by Poreotics: http://poreotics.com

Comic Chimp Mask used by permission of Easter Unlimited, Inc. / FunWorld Div. All Rights Reserved. Copyright 2009.

🔔 Subscribe for the latest official music videos, live performances, lyric videos, official audio, and more: https://Atlantic.lnk.to/BMsubscribe

Watch All Of Bruno Mars’ Official Music Videos ➤ https://bit.ly/2U7I3mi

See Bruno Mars on tour! Visit http://brunomars.com/tour for dates and more info.

Get Bruno Mars merchandise! https://brunom.rs/brunomarsstore

Follow Bruno Mars:
http://www.brunomars.com
http://www.instagram.com/brunomars
http://www.twitter.com/brunomars
http://www.facebook.com/brunomars

LYRICS
Today I don't feel like doing anything
I just wanna lay in my bed
Don't feel like picking up my phone
So leave a message at the tone
'Cause today I swear I'm not doing anything.

Uh!
I'm gonna kick my feet up
Then stare at the fan
Turn the TV on, throw my hand in my pants
Nobody's gonna tell me I can't

I'll be lounging on the couch,
Just chillin' in my snuggie
Click to MTV, so they can teach me how to dougie
'Cause in my castle I'm the freaking man

Oh, yes I said it
I said it
I said it 'cause I can

Today I don't feel like doing anything
I just wanna lay in my bed
Don't feel like picking up my phone
So leave a message at the tone
'Cause today I swear I'm not doing anything

Nothing at all!
Ooh, hoo, ooh, hoo, ooh, ooh-ooh
Nothing at all
Ooh, hoo, ooh, hoo, ooh, ooh-ooh

Tomorrow I'll wake up, do some P90X
Meet a really nice girl, have some really nice sex
And she's gonna scream out: 'This is Great' (Oh my God, this is great)
Yeah

I might mess around, get my college degree
I bet my old man will be so proud of me
But sorry pops, you'll just have to wait
Haha

Oh, yes I said it
I said it
I said it 'cause I can

Today I don't feel like doing anything
I just wanna lay in my bed
Don't feel like picking up my phone
So leave a message at the tone
'Cause today I swear I'm not doing anything

No, I ain't gonna comb my hair
'Cause I ain't going anywhere
No, no, no, no, no, no, no, no, no
I'll just strut in my birthday suit
And let everything hang loose
Yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah

Ooh
Today I don't feel like doing anything
I just wanna lay in my bed
Don't feel like picking up my phone
So leave a message at the tone
'Cause today I swear I'm not doing anything

Nothing at all
Nothing at all
Nothing at all

The official YouTube channel of Atlantic Records artist Bruno Mars. 
 
15x GRAMMY Award winner and 27x GRAMMY Award nominee Bruno Mars is a celebrated singer, songwriter, producer, and musician with iconic hits like ""The Lazy Song"", ""That's What I Like"", ""Just The Way You Are"", ""24K Magic"", ""Locked Out Of Heaven"", and ""When I Was Your Man"". His legendary body of work also includes blockbuster albums such as Doo-Wops & Hooligans, Unorthodox Jukebox, and 24K Magic, as well as era-defining collaborations like ""Uptown Funk"" with Mark Ronson, ""Finesse"" with Cardi B, and ""Nothin' On You"" with B.o.B. Forever classic, yet supremely innovative, Bruno continues to redefine music, style, and popular culture, pushing the boundaries of pop, R&B, funk, soul, hip-hop, and dance, and remains as influential as ever.


#BrunoMars #TheLazySong #DooWopsandHooligans #OfficialMusicVideo #AtlanticRecords",Bruno Mars,bruno mars lazy song the lazy song bruno mars lazy song bruno mars the lazy song bruno lazy song bruno doo wops and hooligans pop music atlantic records official music video bruno chimp video Bruno Mars - The Lazy Song (Official Music Video) poreotics bruno mars monkey video bruno mars monkey song today i don't feel like doing anything i just wanna lay in my bed bruno mars chimp song summer songs happy songs lazy song video the lazy song video,Music,199
17,636000,2992251361,14626500,Eminem - Love The Way You Lie ft. Rihanna,"Music video by Eminem performing Love The Way You Lie. © 2010 Aftermath Records
#VEVOCertified on September 13, 2011. http://www.vevo.com/certified http://www.youtube.com/vevocertified

http://www.vevo.com/watch/USUV71001543?utm_source=youtube&utm_medium=description&utm_campaign=ytd",EminemMusic,Love The Way You Lie Eminem Rihanna Recovery Megan Fox Dominic Monaghan エミネム 에미넴 埃米纳姆 한글자막 日本語字幕 subtítulos en español Türkçe Altyazılı Phụ đề tiếng Việt Subtitles in Tagalog Teks dalam Bahasa Indonesia उपशीर्षक हिंदी में Sarikata Dalam Bahasa Malaysia คำบรรยายภาษาไทย,Music,267
18,652000,2842288770,22621724,Imagine Dragons - Believer (Official Music Video),"Listen to 'Eyes Closed' out now: https://ImagineDragons.lnk.to/EyesClosed
Watch the official video for ‘Eyes Closed here: https://ImagineDragons.lnk.to/EyesClosedVideo

Get Evolve, ft. Believer, Thunder, Whatever It Takes and Walking The Wire, out now: http://smarturl.it/EvolveID 

Directed by Matt Eastin

Shop Imagine Dragons: https://ImagineDragons.lnk.to/Merch
Sign up for email updates: https://ImagineDragons.lnk.to/EmailList
Catch Imagine Dragons on tour: http://ImagineDragonsmusic.com/Tour
Join the Imagine Dragons Discord: https://ImagineDragons.lnk.to/Discord

Follow Imagine Dragons:
Facebook: https://ImagineDragons.lnk.to/Facebook
Twitter: https://ImagineDragons.lnk.to/Twitter
Instagram: https://ImagineDragons.lnk.to/Instagram
YouTube: https://ImagineDragons.lnk.to/YouTube
TikTok: https://ImagineDragons.lnk.to/TikTok

Music video by Imagine Dragons performing Believer. (C) 2017 KIDinaKORNER/Interscope Records

http://vevo.ly/m2Fsyf",ImagineDragons,Imagine Dragons Believer KIDinaKORNER/Interscope Records Alternative Imagine Dragons Dan Reynolds Believer. Nintendo Nintendo Switch Radioactive Night Visions Demons It’s Time Bet My Life Dolph Lundgren Smoke mirrors Sucker For Pain On Top of The World 한글자막 日本語字幕 subtítulos en español Türkçe Altyazılı Phụ đề tiếng Việt Subtitles in Tagalog Teks dalam Bahasa Indonesia उपशीर्षक हिंदी में Sarikata Dalam Bahasa 이매진,Music,217
19,444000,2689448690,13834892,Adele - Rolling in the Deep (Official Music Video),"Listen to ""Easy On Me"" here: http://Adele.lnk.to/EOM
Pre-order Adele's new album ""30"" before its release on November 19:  https://www.adele.com
Shop the ""Adele"" collection here: http://shop.adele.com

Buy/Listen 25: http://smarturl.it/25Album?IQid=yt Buy/Listen 21: http://smarturl.it/Adele21Album?IQid=yt Buy/Listen 19: http://smarturl.it/19Album?IQid=yt   Follow Adele on: Facebook - http://facebook.com/adele Twitter - http://twitter.com/adele Instagram - http://instagram.com/adele Subscribe to the Adele VEVO Channel - http://smarturl.it/SubscribeAdele?IQid=yt  Visit - www.adele.com",Adele,vevo Adelevevo official music video video single album Hello Someone Like You Skyfall Set Fire to the Rain Adele Pop Rolling in the Deep XL Recordings/Columbia,Music,234
20,497000,2672924422,9993130,Meghan Trainor - All About That Bass (Official Video),"“All About That Bass” by Meghan Trainor
Listen to Meghan Trainor: https://MeghanTrainor.lnk.to/listenYD
Watch more Meghan Trainor videos: https://MeghanTrainor.lnk.to/listenYD/youtube
 
Subscribe to the official Meghan Trainor YouTube channel: https://MeghanTrainor.lnk.to/subscribeYD 
 
Follow Meghan Trainor:
Facebook: https://MeghanTrainor.lnk.to/followFI
Twitter: https://MeghanTrainor.lnk.to/followTI
Instagram: https://MeghanTrainor.lnk.to/followII
Website: https://MeghanTrainor.lnk.to/followWI
Spotify: https://MeghanTrainor.lnk.to/followSI

 
#MeghanTrainor #AllAboutThatBass #Pop

Lyrics:

[Chorus]
Because you know I'm all about that bass
'Bout that bass, no treble
I'm all 'bout that bass, 'bout that bass, no treble
I'm all 'bout that bass, 'bout that bass, no treble
I'm all 'bout that bass, 'bout that bass

[Verse 1]
Yeah, it's pretty clear, I ain't no size two
But I can shake it, shake it, like I'm supposed to do
'Cause I got that boom boom that all the boys chase
And all the right junk in all the right places
I see the magazines working that Photoshop
We know that shit ain't real, come on now, make it stop
If you got beauty beauty just raise 'em up
'Cause every inch of you is perfect from the bottom to the top

[Pre-Chorus]
Yeah, my momma she told me don't worry about your size
She says, boys like a little more booty to hold at night
(That booty, booty, uh, that booty booty)
You know I won't be no stick-figure, silicone Barbie doll
So, if that's what's you're into then go ahead and move along

[Chorus]
Because you know I'm all about that bass
'Bout that bass, no treble
I'm all 'bout that bass, 'bout that bass, no treble
I'm all 'bout that bass, 'bout that bass, no treble
I'm all 'bout that bass, 'bout that bass

[Verse 2]
Hey, I'm bringing booty back
Go ahead and tell them skinny bitches that
No, I'm just playing I know you think you're fat
But I'm here to tell you
Every inch of you is perfect from the bottom to the top

[Pre-Chorus]
Yeah, my momma she told me don't worry about your size
She says, boys like a little more booty to hold at night
(That booty, booty, uh, that booty booty)
You know I won't be no stick-figure, silicone Barbie doll
So, if that's what's you're into then go ahead and move along


[Chorus]
Because you know I'm all about that bass
'Bout that bass, no treble
I'm all 'bout that bass, 'bout that bass, no treble
I'm all 'bout that bass, 'bout that bass, no treble
I'm all 'bout that bass, 'bout that bass
Because you know I'm all about that bass
'Bout that bass, no treble
I'm all 'bout that bass, 'bout that bass, no treble
I'm all 'bout that bass, 'bout that bass, no treble
I'm all 'bout that bass, 'bout that bass
Because you know I'm all about that bass
'Bout that bass, no treble
I'm all 'bout that bass, 'bout that bass, no treble
I'm all 'bout that bass, 'bout that bass, no treble
I'm all 'bout that bass, 'bout that bass",Meghan Trainor,meghan trainor all about the bass all about that bass all about that bass meghan trainor all about that base meghan trainor all about that bass megan taylor shake it off taylor swift about that bass bass meghan trainor songs megan trainor it's all about the bass i'm all about that bass like I’m gonna lose you treat myself Meghan Trainor No Meghan Trainor the voice all about that bass tiktok yeah my mama she told me don't worry,Music,190
